"filename","title","description","date","location","author"
"UrbanLight_ZH-CN6248743710","位于洛杉矶艺术博物馆的克里斯·伯登的雕像“城市之光”，加利福尼亚州洛杉矶","如果你参观了洛杉矶艺术博物馆，你就可以在这个由202个街灯组成的艺术装置中穿行。艺术家克里斯·伯登在购买了20世纪20年代的街灯后灵感迸发，创作了这件作品。他在2008年推出了这件作品，今年，这些灯泡将换成效率更高的LED灯泡，以模仿原本柔和的白炽灯。而旁边的椰子树更为“城市之光”增添了几分艺术气息！","2018-07-16","北美洲, 美国, 洛杉矶"," Victor Decolongon/Getty Images"
"StinkBugSmiley_ZH-CN7410309995","叶子上的臭虫的卵，马达加斯加","这些神似Emoji微笑的表情其实是一颗颗臭虫的卵！没错，今天是世界表情符号日。这些微小的、卡通化的表情经常出现在社交媒体的帖子和短信中，它们本身就已经成为一种交流系统。但为什么把世界表情符号日选在7月17日呢？因为这一天是最早的Emoji出现的日子！来啊试着一起用Emoji！","2018-07-17","北美洲"," Paul Bertner/Minden Pictures"
"MandelaMonument_ZH-CN8903823453","艺术家马可·契亚法奈利设计的纳尔逊·曼德拉纪念雕塑，南非豪伊克","在南非东海岸附近的豪伊克镇，有一座由艺术家马可·契亚法奈利设计的纪念雕塑，这座雕塑是为了纪念反种族隔离活动家和南非总统纳尔逊·曼德拉的。就像美国的马丁·路德·金纪念日一样，在曼德拉生日这天庆祝曼德拉日不仅仅是一个假期，而是一个响应“全球行动号召”的日子。那么曼德拉日最精彩的部分是什么？其实就是群众的参与呐！","2018-07-18","非洲, 南非, 豪伊克"," Andy Trevaskis/Alamy Stock Photo"
"ComicFans_ZH-CN10352835982","参加2014年度圣迭戈国际漫画展的漫迷们","1970年3月21日，第一次圣迭戈国际漫画展举行了为期一天的活动。在那次成功的试运行后，组织者在同年8月举办了一场为期三天的活动。他们的努力使漫画展迅速地从一场小型的粉丝聚会发展到今天的大规模多媒体盛宴。成千上万的漫迷们和其他粉丝把自己打扮成喜欢的书、电视剧和电影中的人物的样子。","2018-07-19","北美洲, 美国, 圣迭戈"," Sandy Huffaker/Reuters"
"Apollo15Composite_ZH-CN11514263746","1971年阿波罗15号执行任务时的合成照片","今天是月球日，设立这个节日是为了纪念1969年的今天尼尔·阿姆斯特朗第一次踏上月球。在1971年阿波罗15号执行任务期间，宇航员们在月球表面拍摄了这些历史性的照片。我们把他们的照片拼接在一起，制作出了他们着陆点的合成全景图，在那里他们花了三天时间进行研究。如果你在我们的主页上点击“播放”按钮，还可以听到机组人员与任务控制中心之间实际传输的声音。","2018-07-20","北美洲"," NASA"
"CometMoth_ZH-CN8038549923","拉努马法纳国家公园的彗星飞蛾，马达加斯加","今天是国家飞蛾周的第一天，飞蛾自然而然成为我们的主角。不像它们的近亲蝴蝶一样，飞蛾的口碑一直不太好，因为有些飞蛾的毛虫是农业的害虫。壁纸所展示的长着异常惊艳的翅膀的飞蛾是彗星飞蛾，是否为它们的美貌折服？据科学家估计，世界上大约有160,000种飞蛾，其中许多和月形天蚕蛾一样令人惊叹，追踪它们的健康状况常常有助于我们评估整个生态系统的健康状况。","2018-07-21","非洲, 马达加斯加, 拉努马法纳国家公园"," Robin Hoskyns/Minden Pictures"
"VaranasiCandles_ZH-CN12521748769","恒河上的河灯，印度瓦拉纳西","这些漂浮的蜡烛是恒河阿尔蒂仪式的一部分，这是瓦拉纳西的一种夜间仪式。瓦拉纳西是佛教、印度教和耆那教信徒的圣城，所有这些宗教都是印度的古老宗教。游客们和聚集在河边的信众正在河边向与这条河同名的女神恒河献上光明。除了宗教意义之外，瓦拉纳西这个位于印度北部的多元化城市还以其华丽的庙宇、丝绸和考古遗址吸引着大量游客。","2018-07-22","亚洲, 印度, 瓦拉纳西"," Mint Images/Aurora Photos"
"MoriBuilding_ZH-CN5143587469","森大厦数字艺术博物馆内的吊灯，日本东京","你现在所看到的“共振灯森林”是新开的森大厦数字艺术博物馆举办的一场艺术展。这个未来主义的设施因其独特的形式在今年夏天成为头条新闻。整个场馆以数字艺术为特色——约有50件展品在这个面积达1万平方英尺的地方展出，创造出一种身临其境、无边界的体验。超过500台电脑和470个投影仪被用来创造空灵的效果。在“共振灯森林”里，数百盏灯从天花板垂下，随着人的移动而点亮。","2018-07-23","亚洲, 日本, 东京"," Behrouz Mehri/Getty Images"
"FlamingoCousins_ZH-CN12160048336","生物圈保护区里的美洲红鹳宝宝们，墨西哥尤卡坦半岛","和所有红鹳一样，美洲红鹳每年只产一个卵，所以同体型的幼鸟可能都是一起出生的兄弟姐妹。这些雏鸟和它们的父母生活在尤卡坦半岛的生物圈保护区，这个保护区是美洲红鹳的重要栖息地。它们很喜欢结群生活，往往成千上万只，因此成片的粉色海洋是人们经常见到的景象。","2018-07-24","北美洲, 墨西哥, 尤卡坦半岛"," Claudio Contreras/Minden Pictures"
"HomerWatercolor_ZH-CN11392693224","波士顿美术馆收藏的画家温斯洛·霍默的水彩画'Rocky Shore'","在世界水彩画月，你可以尽情的发挥你的创造力。当然，你可能无法像温斯洛·霍默一样画出'Rocky Shore'这样的标志性作品，但你所需要的只是一套水彩颜料，来激发你自己独特的画作。毕竟艺术是一种宣泄的方式。正如鲍勃·罗斯曾经说过：“在绘画中，你拥有无限的力量。你有能力移山，你可以弯曲河流。”","2018-07-25","北美洲, 美国, 波士顿"," Alamy"
"LetchworthSP_ZH-CN14963443838","莱奇沃思州立公园的中瀑布，美国纽约州","纽约州并不是只有摩天大楼和熙熙攘攘的人群，其实它还拥有多种多样的地理环境，包括1788年7月26日纽约州正式加入联邦时的一些原始地区。为了纪念纽约州的成立之日，我们来到了罗切斯特附近的一个荒野——莱奇沃思州立公园。这里被誉为“东方大峡谷”，在此您可以感受到三大瀑布怒吼的震撼感觉。","2018-07-26","北美洲, 美国, 莱奇沃思州立公园"," Posnov/Moment/Getty Images"
"SuperBlueBloodMoon_ZH-CN11881086623","2018年1月31日的月食的合成图像，日本东京","今晚，在地球的许多地方都可以看到月全食，当月亮、地球、太阳完全在一条直线上的时候，地球在中间，整个月亮全部走进地球的影子里，月亮表面变成暗红色，就形成了月全食。这张合成照片显示的是2018年1月31日发生的月全食的完整过程，神秘而美丽，好奇的你，还等什么？","2018-07-27","北美洲"," Kazuhiro Nogi/Getty Images"
"FairSeason_ZH-CN8821036782","嘉年华期间乘坐旋转秋千的乘客们","嘉年华是起源于欧洲的一种民间狂欢活动，最早可以追溯到1294年的威尼斯。多年以来，“嘉年华”逐渐从一个传统的节日，演变成各种拥有大型娱乐设备的游乐场和狂欢节。全世界各地有着花样繁多的嘉年华会，并成为很多城市的标志。壁纸中乘坐着旋转秋千的人们看起来那样的无忧无虑，你是否也在坚持着内心的童真？","2018-07-28","北美洲"," Peter Burian/Aurora Photos"
"T19Krishna_ZH-CN12651112147","伦滕波尔国家公园中一只名叫‘Krishna'或者‘T19’的孟加拉虎，印度","老虎曾经在亚洲、俄罗斯东部和印度洋的各个岛屿上游荡。但是在过去的一个世纪里，捕猎和栖息地的减少使它们的活动范围减少了90%以上，并严重减少了大型猫科动物的数量。通过对印度伦滕波尔国家公园内的孟加拉虎的仔细监测，我们已经稳定了这个物种的数量。但是老虎仍然被列为濒危物种，这也是我们在今天庆祝全球老虎日的原因。","2018-07-29","亚洲, 印度, 伦滕波尔国家公园"," Andy Rouse/Minden Pictures"
"ChildrenPlaying_ZH-CN9664693753","【今日国际友谊日】在降落伞下玩耍的孩子们，印度加尔各答","当你看到这张孩子们玩耍的照片时，有没有回忆起孩提时代的快乐时光？如果有，那么你就可以庆祝今天的国际友谊日了。这个节日是由霍尔马克贺卡的创始人最先想到的，但是当时公众并没有采纳它。几十年后，一个名为“世界友谊十字军”的促进和平组织在巴拉圭重新发起了友谊日的倡议，以促进世界和平。从那以后，国际友谊日成为了人们所知晓的节日。","2018-07-30","亚洲, 印度, 加尔各答"," Rupak De Chowdhuri/Reuters"
"ParkRangerIsmael_ZH-CN8783805449","【今日世界护林员日】El Triunfo生物圈保护区内的护林员，墨西哥","在今天的主页图片中，野生动物护林员正在墨西哥南部恰帕斯州一个稀有的生态系统的雨林中进行鸟类普查。其实，对于护林人员来说，这是一项危险的工作。他们可能会追踪并逮捕偷猎者，也有可能会在严酷的条件下收集生物健康状况的宝贵数据。因此，在今天的世界护林员日，我们向在值勤中死亡或受伤的护林员致敬。他们所做的重要工作帮助我们更好地理解和欣赏我们周围的野生世界。","2018-07-31","北美洲, 墨西哥, 恰帕斯"," Chico Sanchez/Aurora Photos"
"SwissSuspension_ZH-CN9196527618","兰达镇附近的查尔斯库纳步行吊桥，瑞士","今天是瑞士的国庆日，瑞士人可以在这一天享受一天的假期。这个国家第一次独立是在1891年，但是直到1994年的这一天才被宣布为法定假日。也许瑞士人的这种耐心只有在穿越兰达镇附近的查尔斯库纳步行吊桥时才能得以体现，这座吊桥是目前世界上最长的行人悬索桥。何不趁着今天，来挑战一下自己？","2018-08-01","欧洲, 瑞士, 兰达"," Menno Boermans/Aurora Photos"
"NebutaFloat_ZH-CN10266438691","青森睡魔祭期间游行的彩车，日本青森市","从今天起到8月7日，日本北部城市青森将庆祝一年一度的青森睡魔祭。在日本，青森睡魔祭是很有代表性和最热闹的节日。夜幕降临后，在青森市的大街上，造型各异的鲜艳五彩花车和唱着歌谣的游行队伍使青森成为一片欢乐的海洋，那种骤然释放的热情和对故乡的热爱令人感动不已。","2018-08-02","亚洲, 日本, 青森市"," Akkharat Jarusilawong/Shutterstock"
"BadlandsCycle_ZH-CN11688990875","在恶地国家公园骑行的飞车党，美国南达科他州","本周，南达科他州风景优美的高速公路将迎来呼啸而过的摩托巨响，这是数百名来自全国各地的摩托车手来这里参加一年一度的斯特吉斯摩托车集会。斯特吉斯集会于1938年由Jackpine Gypsies摩托车俱乐部和“Pappy” Hoel建立。一开始只有九人参加这个小型集会，如今已成为世界上规模最大的集会之一。","2018-08-03","北美洲, 美国, 斯特吉斯"," David Zimmerman/Masterfile"
"FringeFireworks_ZH-CN10750567003","节日期间爱丁堡城堡上空的烟花","这一周，苏格兰首都爱丁堡将迎来充满创意的爱丁堡国际艺穗节，它是世界上最大的艺术节。这个活动对每个人都开放，艺穗节欢迎艺术家们表演他们所梦想的任何事情。也因此，节目领域十分多元，常有大胆创新的作品以爱丁堡国际艺穗节作为首次演出的舞台。","2018-08-04","欧洲, 英国, 爱丁堡"," Kevin Carr/Getty Images"
"LovePark_ZH-CN10739395628","费城爱心公园内的罗伯特·印第安纳的雕塑‘Love'","没有什么地方比在费城爱心公园庆祝友谊日更合适的了！爱心公园是罗伯特·印第安纳的标志性雕塑‘Love’的故乡。如果你认为自己以前看过这个雕塑，但是是在纽约或者芝加哥？没错，这是一件非常受欢迎的作品，它被复制了几十次，甚至是用不同的语言！","2018-08-05","北美洲, 美国, 费城"," Franz Marc Frei/Getty Images"
"PortAntonio_ZH-CN10325538004","安东尼奥港的景色，牙买加","今天是岛国牙买加的独立纪念日，在风景如画的安东尼奥港，人们正享受着这个岛国著名的加勒比海滩和岛屿荒野美景。其实无论你身在何处，都可以感受牙买加的假期。只要有牙买加鸡肉和牙买加音乐，再倒一杯牙买加朗姆酒或椰子汁，有了这样的食物配美景，就可以每天都生活在美丽的安东尼奥港了！","2018-08-06","北美洲, 牙买加, 安东尼奥港"," Masterfile"
"SchonnbrunnPark_ZH-CN8641092561","【今日立秋】美泉宫花园的秋日景色， 奥地利维也纳","又是一年立秋，盛夏光年渐行渐远，秋风秋月，红叶寒鸦将逐渐取代暴雨骄阳，接天莲叶。壁纸中优美的景色来自奥地利维也纳的美泉宫花园，花园中的林荫小道两边的树木修剪的整整齐齐，而每棵树在这个微凉的初秋时节都呈现出不同的斑驳色彩，有些树还在留恋着盛夏的时光，而很多树已经迫不及待的开始落英缤纷了。在这个终于到来的凉爽秋季，来维也纳感受它的美吧！","2018-08-07","欧洲, 奥地利, 维也纳"," badahos/Shutterstock"
